Fecha,Hora,Tipo Dia,Energia PBA,Clima PBA,Energia GBA
3/11/2018 03:00,3,7,1580.686,16.6,4035.599
3/11/2018 04:00,4,7,1565.242,16.6,3906.291
3/11/2018 05:00,5,7,1538.422,15.8,3838.439
3/11/2018 06:00,6,7,1514.628,14.3,3729.394
3/11/2018 07:00,7,7,1444.948,15,3601.18
3/11/2018 08:00,8,7,1472.731,16.5,3802.336
3/11/2018 09:00,9,7,1549.397,18.8,4123.342
3/11/2018 10:00,10,7,1652.21,20.9,4404.868
3/11/2018 11:00,11,7,1663.705,23.5,4559.152
3/11/2018 12:00,12,7,1622.787,25.7,4636.149
3/11/2018 13:00,13,7,1660.296,26.5,4685.027
3/11/2018 14:00,14,7,1635.706,26.9,4647.643
3/11/2018 15:00,15,7,1576.203,26.3,4540.782
3/11/2018 16:00,16,7,1574.418,23.7,4455.13
3/11/2018 17:00,17,7,1578.28,23.3,4433.465
3/11/2018 18:00,18,7,1588.75,23.2,4468.682
3/11/2018 19:00,19,7,1609.218,22.3,4502.217
3/11/2018 20:00,20,7,1736.807,21.2,4893.938
3/11/2018 21:00,21,7,1873.125,20.8,5349.26
3/11/2018 22:00,22,7,1834.489,20.2,5240.377
3/11/2018 23:00,23,7,1744.741,19,4936.985
4/11/2018 00:00,0,1,1662.196,18.4,4604.746
4/11/2018 01:00,1,1,1532.666,19.4,4244.176
4/11/2018 02:00,2,1,1461.261,18.9,3927.96
4/11/2018 03:00,3,1,1391.327,19.1,3675.199
4/11/2018 04:00,4,1,1372.239,17.2,3537.884
4/11/2018 05:00,5,1,1362.139,16.4,3462.019
4/11/2018 06:00,6,1,1318.046,16.1,3327.756
4/11/2018 07:00,7,1,1211.996,18.5,3124.434
4/11/2018 08:00,8,1,1209.053,19.1,3230.715
4/11/2018 09:00,9,1,1241.342,22.8,3465.316
4/11/2018 10:00,10,1,1325.702,24.4,3754.765
4/11/2018 11:00,11,1,1369.047,25.5,4012.352
4/11/2018 12:00,12,1,1409.041,26.4,4184.457
4/11/2018 13:00,13,1,1397.434,27,4322.634
4/11/2018 14:00,14,1,1406.826,27.4,4326.987
4/11/2018 15:00,15,1,1372.065,27.4,4232.309
4/11/2018 16:00,16,1,1357.629,27.5,4187.438
4/11/2018 17:00,17,1,1369.749,27,4168.788
4/11/2018 18:00,18,1,1401.252,25.4,4229.495
4/11/2018 19:00,19,1,1410.799,24.4,4312.31
4/11/2018 20:00,20,1,1559.075,22.6,4737.717
4/11/2018 21:00,21,1,1708.307,22.5,5328.459
4/11/2018 22:00,22,1,1712.633,22.3,5322.556
4/11/2018 23:00,23,1,1654.728,23,5062.383
5/11/2018 00:00,0,2,1579.512,22.7,4636.1
5/11/2018 01:00,1,2,1500.725,22.1,4178.722
5/11/2018 02:00,2,2,1449.372,21.5,3850.425
5/11/2018 03:00,3,2,1412.331,21,3671.459
5/11/2018 04:00,4,2,1406.813,20.5,3590.968
5/11/2018 05:00,5,2,1433.719,20.3,3605.697
5/11/2018 06:00,6,2,1433.811,20.3,3713.034
5/11/2018 07:00,7,2,1442.803,20.3,3993.982
5/11/2018 08:00,8,2,1486.114,20.7,4514.204
5/11/2018 09:00,9,2,1616.637,22.2,4924.371
5/11/2018 10:00,10,2,1677.791,21.8,5219.827
5/11/2018 11:00,11,2,1637.556,22.2,5395.12
5/11/2018 12:00,12,2,1699.453,24,5547.605
5/11/2018 13:00,13,2,1723.221,23.9,5582.661
5/11/2018 14:00,14,2,1693.055,25.8,5658.856
5/11/2018 15:00,15,2,1674.895,26.6,5737.25
5/11/2018 16:00,16,2,1698.239,26.2,5740.242
5/11/2018 17:00,17,2,1728.375,26.3,5699.861
5/11/2018 18:00,18,2,1771.485,25.5,5575.955
5/11/2018 19:00,19,2,1765.659,24.5,5512.953
5/11/2018 20:00,20,2,1836.074,23.9,5781.087
5/11/2018 21:00,21,2,1969.518,23.3,6294.996
5/11/2018 22:00,22,2,1961.807,21.9,6196.867
5/11/2018 23:00,23,2,1873.35,21.9,5750.513
6/11/2018 00:00,0,3,1798.246,21.7,5237.72
6/11/2018 01:00,1,3,1687.356,21.4,4683.928
6/11/2018 02:00,2,3,1642.767,21.2,4295.953
6/11/2018 03:00,3,3,1566.67,20.3,4077.409
6/11/2018 04:00,4,3,1581.514,20.3,3986.295
6/11/2018 05:00,5,3,1597.725,20.4,3979.71
6/11/2018 06:00,6,3,1560.233,18.5,4028.312
6/11/2018 07:00,7,3,1535.015,17.5,4224.695
6/11/2018 08:00,8,3,1612.58,19.4,4685.712
6/11/2018 09:00,9,3,1671.941,20.8,5061.392
6/11/2018 10:00,10,3,1777.695,22.5,5378.19
6/11/2018 11:00,11,3,1803.575,24.1,5600.866
6/11/2018 12:00,12,3,1809.981,26.4,5769.039
6/11/2018 13:00,13,3,1830.925,26.6,5790.196
6/11/2018 14:00,14,3,1803.688,26.2,5800.681
6/11/2018 15:00,15,3,1797.943,25.8,5777.491
6/11/2018 16:00,16,3,1739.218,25.2,5690.922
6/11/2018 17:00,17,3,1769.994,24.6,5596.659
6/11/2018 18:00,18,3,1758.137,23.8,5479.593
6/11/2018 19:00,19,3,1751.723,23,5364.083
6/11/2018 20:00,20,3,1857.541,22.2,5620.896
6/11/2018 21:00,21,3,2014.472,21.7,6111.363
6/11/2018 22:00,22,3,2012.886,19,5992.351
6/11/2018 23:00,23,3,1918.759,17.8,5509.89
7/11/2018 00:00,0,4,1808.235,17,4953.718
7/11/2018 01:00,1,4,1717.212,16.4,4428.375
7/11/2018 02:00,2,4,1648.243,15.9,4064.693
7/11/2018 03:00,3,4,1594.796,15.7,3851.739
7/11/2018 04:00,4,4,1550.942,14.9,3785.099
7/11/2018 05:00,5,4,1585.719,14.4,3794.277
7/11/2018 06:00,6,4,1560.819,13.8,3842.054
7/11/2018 07:00,7,4,1527.847,15,4108.371
7/11/2018 08:00,8,4,1580.871,16.8,4588.143
7/11/2018 09:00,9,4,1691.582,18.8,4966.157
7/11/2018 10:00,10,4,1761.796,20,5235.172
7/11/2018 11:00,11,4,1780.387,20.6,5403.367
7/11/2018 12:00,12,4,1777.095,20.8,5522.876
7/11/2018 13:00,13,4,1737.429,20.8,5527.881
7/11/2018 14:00,14,4,1682.173,21.4,5511.37
7/11/2018 15:00,15,4,1647.154,22.4,5465.138
7/11/2018 16:00,16,4,1681.614,23,5408.337
7/11/2018 17:00,17,4,1709.612,22.8,5368.964
7/11/2018 18:00,18,4,1675.728,21.8,5311.206
7/11/2018 19:00,19,4,1683.165,21,5246.616
7/11/2018 20:00,20,4,1780.005,19.9,5536.556
7/11/2018 21:00,21,4,1985.625,19.6,6058.197
7/11/2018 22:00,22,4,1975.133,19.7,5941.847
7/11/2018 23:00,23,4,1861.474,20.5,5518.607
8/11/2018 00:00,0,5,1733.969,20.5,4960.947
8/11/2018 01:00,1,5,1663.263,19.3,4437.568
8/11/2018 02:00,2,5,1576.817,18.6,4087.117
8/11/2018 03:00,3,5,1510.974,18,3894.573
8/11/2018 04:00,4,5,1496.048,17.9,3795.284
8/11/2018 05:00,5,5,1508.287,17.4,3796.756
8/11/2018 06:00,6,5,1503.336,16.7,3841.577
8/11/2018 07:00,7,5,1467.198,17.5,4104.548
8/11/2018 08:00,8,5,1545.28,18.4,4623.194
8/11/2018 09:00,9,5,1648.527,19.4,5002.763
8/11/2018 10:00,10,5,1676.971,21.6,5316.01
8/11/2018 11:00,11,5,1734.995,23.2,5519.604
8/11/2018 12:00,12,5,1791.202,25,5707.11
8/11/2018 13:00,13,5,1806.03,26.1,5780.119
8/11/2018 14:00,14,5,1786,27.4,5856.475
8/11/2018 15:00,15,5,1760.003,27.4,5899.489
8/11/2018 16:00,16,5,1740.248,28.2,5896.581
8/11/2018 17:00,17,5,1785.886,27.8,5854.62
8/11/2018 18:00,18,5,1771.899,26.9,5781.449
8/11/2018 19:00,19,5,1744.194,25.6,5656.364
8/11/2018 20:00,20,5,1836.974,24.6,5870.437
8/11/2018 21:00,21,5,2017.977,24.1,6378.071
8/11/2018 22:00,22,5,1993.797,23.1,6283.247
8/11/2018 23:00,23,5,1874.591,22,5881.835
9/11/2018 00:00,0,6,1767.412,24.3,5376.25
9/11/2018 01:00,1,6,1683.654,24.3,4883.283
9/11/2018 02:00,2,6,1631.212,24.2,4469.26
9/11/2018 03:00,3,6,1561.739,24,4239.974
9/11/2018 04:00,4,6,1572.877,23.4,4144.722
9/11/2018 05:00,5,6,1587.955,23.3,4134.408
9/11/2018 06:00,6,6,1533.805,23,4136.178
9/11/2018 07:00,7,6,1501.974,23.4,4384.941
9/11/2018 08:00,8,6,1599.792,24.4,4960.523
9/11/2018 09:00,9,6,1688.241,26.2,5453.621
9/11/2018 10:00,10,6,1808.022,28,5950.777
9/11/2018 11:00,11,6,1876.348,30,6307.75
9/11/2018 12:00,12,6,1924.084,31.2,6627.458
9/11/2018 13:00,13,6,1931.575,31.8,6737.259
9/11/2018 14:00,14,6,1918.593,32.8,7020.891
9/11/2018 15:00,15,6,1923.682,32.4,7184.354
9/11/2018 16:00,16,6,1968.248,31.2,7187.127
9/11/2018 17:00,17,6,1956.853,30.8,7021.973
9/11/2018 18:00,18,6,1978.661,30.8,6918.856
9/11/2018 19:00,19,6,1955.661,30.1,6832.702
9/11/2018 20:00,20,6,1998.203,29.6,7122.824
9/11/2018 21:00,21,6,2093.945,28.2,7373.585
9/11/2018 22:00,22,6,2051.332,28.2,7263.576
9/11/2018 23:00,23,6,1960.258,28.6,6883.617
10/11/2018 00:00,0,7,1869.141,27.6,6442.107
10/11/2018 01:00,1,7,1770.229,28,5958.219
10/11/2018 02:00,2,7,1663.349,27.6,5543.679
10/11/2018 03:00,3,7,1593.635,27.2,5224.055
10/11/2018 04:00,4,7,1591.558,26.6,4975.221
10/11/2018 05:00,5,7,1606.671,26,4816.719
10/11/2018 06:00,6,7,1567.094,22.9,4670.776
10/11/2018 07:00,7,7,1468.26,21.9,4495.299
10/11/2018 08:00,8,7,1498.824,20.2,4359.018
10/11/2018 09:00,9,7,1576.707,20.3,4393.001
10/11/2018 10:00,10,7,1641.227,20.3,4661.003
10/11/2018 11:00,11,7,1722.059,19,4785.537
10/11/2018 12:00,12,7,1719.98,19.2,4856.602
10/11/2018 13:00,13,7,1681.596,19.2,4962.214
10/11/2018 14:00,14,7,1624.418,18.3,4883.47
10/11/2018 15:00,15,7,1632.307,17.6,4713.526
10/11/2018 16:00,16,7,1595.681,17.4,4549.515
10/11/2018 17:00,17,7,1593.997,19.2,4550.159
10/11/2018 18:00,18,7,1619.031,20.4,4713.513
10/11/2018 19:00,19,7,1619.723,20.4,4823.317
10/11/2018 20:00,20,7,1726.233,20.4,5042.097
10/11/2018 21:00,21,7,1851.989,20.7,5349.331
10/11/2018 22:00,22,7,1824.972,20.9,5247.262
10/11/2018 23:00,23,7,1722.876,21.2,4989.55
11/11/2018 00:00,0,1,1662.874,21.6,4686.697
11/11/2018 01:00,1,1,1562.56,22,4360.523
11/11/2018 02:00,2,1,1514.734,21.2,4070.982
11/11/2018 03:00,3,1,1450.904,20.8,3818.695
11/11/2018 04:00,4,1,1440.177,20.5,3680.022
11/11/2018 05:00,5,1,1412.11,20.5,3598.97
11/11/2018 06:00,6,1,1381.433,20.4,3551.167
11/11/2018 07:00,7,1,1260.339,21.2,3355.194
11/11/2018 08:00,8,1,1247.98,21.5,3402.729
11/11/2018 09:00,9,1,1295.752,21.7,3573.621
11/11/2018 10:00,10,1,1358.283,23.2,3905.544
11/11/2018 11:00,11,1,1438.4,24.2,4234.554
11/11/2018 12:00,12,1,1465.043,25.8,4489.268
11/11/2018 13:00,13,1,1496.612,25.2,4697.898
11/11/2018 14:00,14,1,1449.297,25.6,4753.522
11/11/2018 15:00,15,1,1448.877,24.2,4662.252
11/11/2018 16:00,16,1,1451.716,23.6,4572.87
11/11/2018 17:00,17,1,1482.227,23.3,4457.554
11/11/2018 18:00,18,1,1484.791,23.2,4439.219
11/11/2018 19:00,19,1,1516.82,23.2,4545.532
11/11/2018 20:00,20,1,1584.547,22.9,4782.683
11/11/2018 21:00,21,1,1727.422,23.1,5409.66
11/11/2018 22:00,22,1,1774.058,23,5484.954
11/11/2018 23:00,23,1,1699.281,22.7,5235.456
12/11/2018 00:00,0,2,1644.632,22.3,4834.132
12/11/2018 01:00,1,2,1564.295,22.2,4384.282
12/11/2018 02:00,2,2,1493.294,21.9,4060.225
12/11/2018 03:00,3,2,1453.414,22.3,3882.377
12/11/2018 04:00,4,2,1449.638,21.8,3805.722
12/11/2018 05:00,5,2,1458.619,21.8,3819.813
12/11/2018 06:00,6,2,1500.373,23,3985.329
12/11/2018 07:00,7,2,1495.984,22.7,4276.777
12/11/2018 08:00,8,2,1533.185,23.1,4792.871
12/11/2018 09:00,9,2,1643.764,23.6,5231.862
12/11/2018 10:00,10,2,1687.567,23.9,5599.729
12/11/2018 11:00,11,2,1743.371,24.2,5817.129
12/11/2018 12:00,12,2,1733.23,26.2,5958.265
12/11/2018 13:00,13,2,1757.553,27,6043.283
12/11/2018 14:00,14,2,1709.259,27.8,6171.752
12/11/2018 15:00,15,2,1713.864,28.1,6145.53
12/11/2018 16:00,16,2,1649.309,26.8,6063.734
12/11/2018 17:00,17,2,1723.658,25.9,5923.804
12/11/2018 18:00,18,2,1734.748,26.6,5911.265
12/11/2018 19:00,19,2,1743.137,23,6026.147
12/11/2018 20:00,20,2,1854.765,22.8,6252.372
12/11/2018 21:00,21,2,1970.403,22.5,6409.079
12/11/2018 22:00,22,2,1925.146,22.6,6236.654
12/11/2018 23:00,23,2,1824.598,22.6,5788.287
13/11/2018 00:00,0,3,1743.503,22.9,5281.329
13/11/2018 01:00,1,3,1631.786,22.7,4805.779
13/11/2018 02:00,2,3,1542.184,22.4,4411.981
13/11/2018 03:00,3,3,1502.449,21.8,4186.41
13/11/2018 04:00,4,3,1452.643,21.6,4101.275
13/11/2018 05:00,5,3,1462.497,21.4,4077.971
13/11/2018 06:00,6,3,1417.908,21.6,4188.759
13/11/2018 07:00,7,3,1393.277,21.9,4429.821
13/11/2018 08:00,8,3,1449.442,22.3,4920.434
13/11/2018 09:00,9,3,1543.457,22.2,5369.227
13/11/2018 10:00,10,3,1615.157,23,5739.437
13/11/2018 11:00,11,3,1668.623,23.4,5983.651
13/11/2018 12:00,12,3,1724.258,23.6,6133.533
13/11/2018 13:00,13,3,1749.817,24.2,6173.015
13/11/2018 14:00,14,3,1737.307,25.2,6204.395
13/11/2018 15:00,15,3,1704.546,26.4,6230.16
13/11/2018 16:00,16,3,1694.26,26.2,6207.648
13/11/2018 17:00,17,3,1734.437,26.7,6147.873
13/11/2018 18:00,18,3,1702.415,25.8,6049.904
13/11/2018 19:00,19,3,1711.629,25.2,5914.243
13/11/2018 20:00,20,3,1860.651,23,6095.83
13/11/2018 21:00,21,3,2009.807,21.2,6416.172
13/11/2018 22:00,22,3,1968.897,20.1,6220.316
13/11/2018 23:00,23,3,1856.204,19.8,5702.07
14/11/2018 00:00,0,4,1750.224,19.5,5178.899
14/11/2018 01:00,1,4,1639.893,18.8,4669.532
14/11/2018 02:00,2,4,1548.987,18.6,4259.436
14/11/2018 03:00,3,4,1526.043,17.9,4030.492
14/11/2018 04:00,4,4,1508.681,17.2,3938.076
14/11/2018 05:00,5,4,1479.196,16.8,3920.797
14/11/2018 06:00,6,4,1519.384,16.5,3925.419
14/11/2018 07:00,7,4,1466.165,16.9,4158.591
14/11/2018 08:00,8,4,1527.132,18.5,4634.551
14/11/2018 09:00,9,4,1606.803,19.4,4975.514
14/11/2018 10:00,10,4,1666.161,20.8,5267.357
14/11/2018 11:00,11,4,1710.498,22.9,5474.455
14/11/2018 12:00,12,4,1709.461,24.2,5615.9
14/11/2018 13:00,13,4,1708.794,25,5662.87
14/11/2018 14:00,14,4,1663.421,26.1,5700.229
14/11/2018 15:00,15,4,1664.396,26.5,5714.213
14/11/2018 16:00,16,4,1658.199,26.6,5695.838
14/11/2018 17:00,17,4,1682.427,26.6,5648.977
14/11/2018 18:00,18,4,1672.35,26,5584.202
14/11/2018 19:00,19,4,1690.931,24.9,5475.459
14/11/2018 20:00,20,4,1761.618,24,5648.61
14/11/2018 21:00,21,4,1931.552,23.1,6176.612
14/11/2018 22:00,22,4,1993.123,22.3,6095.349
14/11/2018 23:00,23,4,1869.499,21.4,5673.623
15/11/2018 00:00,0,5,1794.18,20.9,5147.443
15/11/2018 01:00,1,5,1635.224,20.4,4627.652
15/11/2018 02:00,2,5,1580.354,20.1,4246.322
15/11/2018 03:00,3,5,1551.317,19,4038.411
15/11/2018 04:00,4,5,1525.009,18.9,3944.05
15/11/2018 05:00,5,5,1522.404,18.5,3932.471
15/11/2018 06:00,6,5,1489.642,18.2,3938.88
15/11/2018 07:00,7,5,1479.716,19,4200.136
15/11/2018 08:00,8,5,1570.165,21.2,4742.922
15/11/2018 09:00,9,5,1620.364,23.6,5173.015
15/11/2018 10:00,10,5,1743.599,25.6,5573.951
15/11/2018 11:00,11,5,1773.975,27.4,5848.749
15/11/2018 12:00,12,5,1771.536,28.8,6079.451
15/11/2018 13:00,13,5,1754.314,29.5,6136.276
15/11/2018 14:00,14,5,1731.653,30.2,6228.01
15/11/2018 15:00,15,5,1741.613,30.2,6278.163
15/11/2018 16:00,16,5,1722.684,30.4,6284.474
15/11/2018 17:00,17,5,1789.281,30.2,6264.07
15/11/2018 18:00,18,5,1770.653,27.8,6106.432
15/11/2018 19:00,19,5,1745.188,25.4,5890.309
15/11/2018 20:00,20,5,1828.315,24.4,5962.375
15/11/2018 21:00,21,5,1970.354,22.7,6360.295
15/11/2018 22:00,22,5,1955.533,20.7,6168.905
15/11/2018 23:00,23,5,1834.993,18.9,5620.789
16/11/2018 00:00,0,6,1757.175,15.9,5009.316
16/11/2018 01:00,1,6,1659.804,13,4501.503
16/11/2018 02:00,2,6,1568.821,12.4,4123.531
16/11/2018 03:00,3,6,1515.917,12.1,3917.395
16/11/2018 04:00,4,6,1496.764,12,3808.272
16/11/2018 05:00,5,6,1498.146,12,3793.925
16/11/2018 06:00,6,6,1414.433,12.1,3798.075
16/11/2018 07:00,7,6,1384.058,12.4,4017.291
16/11/2018 08:00,8,6,1480.772,14.2,4488.314
16/11/2018 09:00,9,6,1531.178,16,4824.236
16/11/2018 10:00,10,6,1622.107,18,5101.455
16/11/2018 11:00,11,6,1647.367,18.9,5249.729
16/11/2018 12:00,12,6,1667.943,18.3,5362.927
16/11/2018 13:00,13,6,1673.182,18.2,5373.289
16/11/2018 14:00,14,6,1659.261,19.7,5341.401
16/11/2018 15:00,15,6,1633.339,20.4,5276.284
16/11/2018 16:00,16,6,1653.002,19.9,5195.159
16/11/2018 17:00,17,6,1682.385,19.6,5107.29
16/11/2018 18:00,18,6,1682.829,19.6,5068.008
16/11/2018 19:00,19,6,1722.17,19.4,5116.285
16/11/2018 20:00,20,6,1799.63,19.2,5433.798
16/11/2018 21:00,21,6,1964.263,19.2,5729.023
16/11/2018 22:00,22,6,1944.622,19.9,5626.254
16/11/2018 23:00,23,6,1851.368,20.8,5279.13
17/11/2018 00:00,0,7,1774.174,20.6,4873.096
17/11/2018 01:00,1,7,1668.155,19.9,4464.554
17/11/2018 02:00,2,7,1597.159,19.2,4142.17
17/11/2018 03:00,3,7,1536.246,18.8,3922.776
17/11/2018 04:00,4,7,1508.926,18.4,3792.354
17/11/2018 05:00,5,7,1501.448,17.8,3733.878
17/11/2018 06:00,6,7,1450.546,18,3606.328
17/11/2018 07:00,7,7,1396.255,18.4,3482.004
17/11/2018 08:00,8,7,1397.282,20,3721.551
17/11/2018 09:00,9,7,1483.667,20.7,4048.883
17/11/2018 10:00,10,7,1567.35,22.5,4384.688
17/11/2018 11:00,11,7,1620.076,21.3,4594.319
17/11/2018 12:00,12,7,1637.357,18.8,4724.511
17/11/2018 13:00,13,7,1639.12,20.7,4746.804
17/11/2018 14:00,14,7,1598.3,19.8,4708.299
17/11/2018 15:00,15,7,1524.756,20.8,4564.506
17/11/2018 16:00,16,7,1495.946,21.5,4460.151
17/11/2018 17:00,17,7,1511.914,23,4444.34
17/11/2018 18:00,18,7,1525.619,22.3,4474.701
17/11/2018 19:00,19,7,1540.374,22.1,4508.712
17/11/2018 20:00,20,7,1614.628,20.7,4719.883
17/11/2018 21:00,21,7,1798.901,19.5,5228.56
17/11/2018 22:00,22,7,1788.419,18.8,5174.626
17/11/2018 23:00,23,7,1735.911,18.1,4880.705
18/11/2018 00:00,0,1,1648.574,18.3,4549.821
18/11/2018 01:00,1,1,1548.531,17.4,4206.811
18/11/2018 02:00,2,1,1509.915,16.3,3886.762
18/11/2018 03:00,3,1,1444.451,15.2,3643.725
18/11/2018 04:00,4,1,1440.188,14.8,3502.479
18/11/2018 05:00,5,1,1371.795,13.9,3409.591
18/11/2018 06:00,6,1,1301.558,13.6,3236.6
18/11/2018 07:00,7,1,1211.646,15.6,3081.666
18/11/2018 08:00,8,1,1182.486,17.2,3184.941
18/11/2018 09:00,9,1,1218.299,18.9,3397.128
18/11/2018 10:00,10,1,1305.014,20.9,3647.424
18/11/2018 11:00,11,1,1358.369,21.6,3864.285
18/11/2018 12:00,12,1,1383.873,22.2,4024.756
18/11/2018 13:00,13,1,1381.566,24,4132.269
18/11/2018 14:00,14,1,1396.273,24.4,4137.615
18/11/2018 15:00,15,1,1390.804,24.9,4033.306
18/11/2018 16:00,16,1,1373.343,24.6,3959.801
18/11/2018 17:00,17,1,1368.87,24.4,3928.966
18/11/2018 18:00,18,1,1395.424,23.4,3957.035
18/11/2018 19:00,19,1,1404.376,22.4,4020.256
18/11/2018 20:00,20,1,1478.476,20.7,4278.745
18/11/2018 21:00,21,1,1683.259,18.8,4888.836
18/11/2018 22:00,22,1,1711.487,17.6,4908.8
18/11/2018 23:00,23,1,1656.43,17,4664.516
19/11/2018 00:00,0,1,1590.091,18.9,4349.937
19/11/2018 01:00,1,1,1487.338,18.4,4013.264
19/11/2018 02:00,2,1,1402.259,17.8,3724.908
19/11/2018 03:00,3,1,1298.49,17.4,3538.927
19/11/2018 04:00,4,1,1258.089,17,3394.548
19/11/2018 05:00,5,1,1233.216,16.4,3335.289
19/11/2018 06:00,6,1,1130.912,17,3185.89
19/11/2018 07:00,7,1,1078.777,17.6,3070.477
19/11/2018 08:00,8,1,1107.736,20,3214.896
19/11/2018 09:00,9,1,1166.937,22.1,3464.972
19/11/2018 10:00,10,1,1251.7,23.9,3778.041
19/11/2018 11:00,11,1,1300.777,25.5,4061.808
19/11/2018 12:00,12,1,1328.885,26.1,4270.853
19/11/2018 13:00,13,1,1327.452,27,4443.162
19/11/2018 14:00,14,1,1323.672,27.7,4482.474
19/11/2018 15:00,15,1,1322.859,28.3,4409.26
19/11/2018 16:00,16,1,1319.732,28,4369.328
19/11/2018 17:00,17,1,1329.551,27.3,4364.608
19/11/2018 18:00,18,1,1348.002,26.8,4399.52
19/11/2018 19:00,19,1,1350.113,26,4443.654
19/11/2018 20:00,20,1,1422.304,25.1,4682.109
19/11/2018 21:00,21,1,1624.28,24.4,5372.068
19/11/2018 22:00,22,1,1643.2,23.7,5427.48
19/11/2018 23:00,23,1,1569.758,23.5,5128.335
20/11/2018 00:00,0,3,1459.227,23.1,4706.731
20/11/2018 01:00,1,3,1361.874,21.7,4268.149
20/11/2018 02:00,2,3,1287.523,20.9,3913.815
20/11/2018 03:00,3,3,1241.806,20.2,3717.643
20/11/2018 04:00,4,3,1230.239,19.9,3625.088
20/11/2018 05:00,5,3,1244.486,19.6,3622.376
20/11/2018 06:00,6,3,1203.628,18.7,3612.422
20/11/2018 07:00,7,3,1209.723,20,3910.506
20/11/2018 08:00,8,3,1362.312,21.9,4454.993
20/11/2018 09:00,9,3,1482.245,23.8,4914.845
20/11/2018 10:00,10,3,1557.146,24.7,5317.687
20/11/2018 11:00,11,3,1622.107,26.9,5593.43
20/11/2018 12:00,12,3,1658.192,29.1,5809.447
20/11/2018 13:00,13,3,1678.812,29.2,5934.293
20/11/2018 14:00,14,3,1681.943,29.7,6061.957
20/11/2018 15:00,15,3,1665.594,30.2,6163.124
20/11/2018 16:00,16,3,1665.666,30.1,6164.531
20/11/2018 17:00,17,3,1721.32,29.9,6173.302
20/11/2018 18:00,18,3,1732.163,29.4,6093.641
20/11/2018 19:00,19,3,1706.235,28.7,5928.997
20/11/2018 20:00,20,3,1740.514,27.9,5964.821
20/11/2018 21:00,21,3,1915.137,27,6522.562
20/11/2018 22:00,22,3,1920.941,26.3,6525.953
20/11/2018 23:00,23,3,1833.229,25.7,6177.112
21/11/2018 00:00,0,4,1783.462,25.2,5627.909
21/11/2018 01:00,1,4,1666.679,24.4,5033.648
21/11/2018 02:00,2,4,1582.809,24.4,4603.689
21/11/2018 03:00,3,4,1544.91,23.7,4363.474
21/11/2018 04:00,4,4,1518.823,23.5,4240.845
21/11/2018 05:00,5,4,1548.857,23,4210.077
21/11/2018 06:00,6,4,1497.453,21.3,4161.523
21/11/2018 07:00,7,4,1499.807,22,4423.479
21/11/2018 08:00,8,4,1566.205,24.4,4969.601
21/11/2018 09:00,9,4,1712.88,26.2,5503.988
21/11/2018 10:00,10,4,1806.495,28.2,5982.112
21/11/2018 11:00,11,4,1866.103,30.1,6308.15
21/11/2018 12:00,12,4,1925.967,31.6,6645.488
21/11/2018 13:00,13,4,1933.954,32.8,6802.463
21/11/2018 14:00,14,4,1959.036,33.4,7039.013
21/11/2018 15:00,15,4,2001.137,34.2,7222.168
21/11/2018 16:00,16,4,1993.267,33.6,7266.704
21/11/2018 17:00,17,4,1988.576,33.2,7205.685
21/11/2018 18:00,18,4,2001.842,31.6,7112.973
21/11/2018 19:00,19,4,1932.967,30.8,6908.346
21/11/2018 20:00,20,4,1957.35,29.1,6901.687
21/11/2018 21:00,21,4,2110.918,27.9,7520.133
21/11/2018 22:00,22,4,2091.119,28.7,7596.128
21/11/2018 23:00,23,4,1999.589,28.8,7227.82
22/11/2018 00:00,0,5,1886.911,27.7,6656.459
22/11/2018 01:00,1,5,1758.522,27.1,6090.842
22/11/2018 02:00,2,5,1633.168,26.6,5596.55
22/11/2018 03:00,3,5,1601.667,25.8,5246.178
22/11/2018 04:00,4,5,1616.789,25.3,5073.324
22/11/2018 05:00,5,5,1570.362,24.9,4965.539
22/11/2018 06:00,6,5,1511.662,24.6,4850.19
22/11/2018 07:00,7,5,1461.906,25.4,5073.706
22/11/2018 08:00,8,5,1581.485,27,5621.393
22/11/2018 09:00,9,5,1689.633,29,6241.896
22/11/2018 10:00,10,5,1733.177,30.6,6826.61
22/11/2018 11:00,11,5,1764.361,30.6,6766.683
22/11/2018 12:00,12,5,1795.579,24.6,6641.009
22/11/2018 13:00,13,5,1795.433,22.5,6687.009
22/11/2018 14:00,14,5,1734.835,22,6446.585
22/11/2018 15:00,15,5,1714.125,22.9,6294.379
22/11/2018 16:00,16,5,1686.414,23.6,6172.878
22/11/2018 17:00,17,5,1700.796,23.8,6087.867
22/11/2018 18:00,18,5,1678.889,23,5900.137
22/11/2018 19:00,19,5,1665.93,20.9,5677.911
22/11/2018 20:00,20,5,1735.418,18.4,5768.193
22/11/2018 21:00,21,5,1885.191,17.3,6045.978
22/11/2018 22:00,22,5,1895.16,16,5855.805
22/11/2018 23:00,23,5,1817.063,15.3,5388.378
23/11/2018 00:00,0,6,1704.987,14.8,4899.688
23/11/2018 01:00,1,6,1605.27,14.4,4433.058
23/11/2018 02:00,2,6,1552.491,14.1,4126.154
23/11/2018 03:00,3,6,1497.57,13.7,3941.025
23/11/2018 04:00,4,6,1488.999,13.7,3859.5
23/11/2018 05:00,5,6,1493.666,13.5,3851.465
23/11/2018 06:00,6,6,1448.35,13.4,3895.35
23/11/2018 07:00,7,6,1436.658,13.8,4096.44
