,Hora,Tipo Dia,Energia PBA,Clima PBA,Energia GBA,Año,Mes,Trim
8461,13.0,4.0,1750.039,24.2,5958.79,2018.0,12.0,4.0
8462,14.0,4.0,1750.825,25.5,6060.329,2018.0,12.0,4.0
8463,15.0,4.0,1751.527,26.2,6084.798,2018.0,12.0,4.0
8464,16.0,4.0,1766.291,26.2,6132.238,2018.0,12.0,4.0
8465,17.0,4.0,1796.914,26.0,6129.793,2018.0,12.0,4.0
8466,18.0,4.0,1775.535,25.7,6008.074,2018.0,12.0,4.0
8467,19.0,4.0,1711.693,24.9,5815.599,2018.0,12.0,4.0
8468,20.0,4.0,1704.06,24.1,5758.83,2018.0,12.0,4.0
8469,21.0,4.0,1861.122,23.8,6249.391,2018.0,12.0,4.0
8470,22.0,4.0,1925.29,23.9,6364.616,2018.0,12.0,4.0
8471,23.0,4.0,1845.671,23.7,6074.121,2018.0,12.0,4.0
8472,0.0,5.0,1778.788,23.7,5620.139,2018.0,12.0,4.0
8473,1.0,5.0,1660.592,23.8,5132.59,2018.0,12.0,4.0
8474,2.0,5.0,1577.362,23.4,4730.455,2018.0,12.0,4.0
8475,3.0,5.0,1523.943,22.9,4483.781,2018.0,12.0,4.0
8476,4.0,5.0,1492.163,22.8,4336.847,2018.0,12.0,4.0
8477,5.0,5.0,1461.328,22.6,4300.888,2018.0,12.0,4.0
8478,6.0,5.0,1433.486,22.4,4252.804,2018.0,12.0,4.0
8479,7.0,5.0,1446.577,22.6,4450.265,2018.0,12.0,4.0
8480,8.0,5.0,1522.121,24.6,5035.145,2018.0,12.0,4.0
8481,9.0,5.0,1644.557,25.6,5658.649,2018.0,12.0,4.0
8482,10.0,5.0,1720.121,26.2,6123.779,2018.0,12.0,4.0
8483,11.0,5.0,1786.877,27.6,6380.218,2018.0,12.0,4.0
8484,12.0,5.0,1831.416,26.7,6643.405,2018.0,12.0,4.0
8485,13.0,5.0,1864.848,24.6,6615.899,2018.0,12.0,4.0
8486,14.0,5.0,1821.474,26.8,6728.861,2018.0,12.0,4.0
8487,15.0,5.0,1816.991,27.0,6726.185,2018.0,12.0,4.0
8488,16.0,5.0,1825.73,20.2,6457.455,2018.0,12.0,4.0
8489,17.0,5.0,1818.99,22.1,6147.286,2018.0,12.0,4.0
8490,18.0,5.0,1814.291,23.9,6053.374,2018.0,12.0,4.0
8491,19.0,5.0,1779.042,24.2,5920.967,2018.0,12.0,4.0
8492,20.0,5.0,1771.412,23.1,5865.824,2018.0,12.0,4.0
8493,21.0,5.0,1906.592,22.5,6304.656,2018.0,12.0,4.0
8494,22.0,5.0,1957.915,21.8,6451.858,2018.0,12.0,4.0
8495,23.0,5.0,1847.858,21.4,6125.983,2018.0,12.0,4.0
8496,0.0,6.0,1758.161,21.2,5686.993,2018.0,12.0,4.0
8497,1.0,6.0,1660.592,21.2,5190.135,2018.0,12.0,4.0
8498,2.0,6.0,1579.59,21.3,4832.74,2018.0,12.0,4.0
8499,3.0,6.0,1552.541,21.2,4527.046,2018.0,12.0,4.0
8500,4.0,6.0,1529.87,21.2,4375.432,2018.0,12.0,4.0
8501,5.0,6.0,1529.39,20.6,4316.892,2018.0,12.0,4.0
8502,6.0,6.0,1426.853,20.2,4300.662,2018.0,12.0,4.0
8503,7.0,6.0,1419.209,20.1,4368.705,2018.0,12.0,4.0
8504,8.0,6.0,1489.761,20.6,4813.26,2018.0,12.0,4.0
8505,9.0,6.0,1547.661,21.2,5226.184,2018.0,12.0,4.0
8506,10.0,6.0,1665.024,23.0,5588.031,2018.0,12.0,4.0
8507,11.0,6.0,1674.377,24.8,5834.428,2018.0,12.0,4.0
8508,12.0,6.0,1725.544,25.6,6023.385,2018.0,12.0,4.0
8509,13.0,6.0,1755.161,25.4,6119.677,2018.0,12.0,4.0
8510,14.0,6.0,1763.657,26.7,6169.254,2018.0,12.0,4.0
8511,15.0,6.0,1747.619,26.9,6190.537,2018.0,12.0,4.0
8512,16.0,6.0,1749.627,27.4,6218.911,2018.0,12.0,4.0
8513,17.0,6.0,1740.087,27.7,6203.405,2018.0,12.0,4.0
8514,18.0,6.0,1737.474,27.3,6084.365,2018.0,12.0,4.0
8515,19.0,6.0,1730.791,25.8,5880.707,2018.0,12.0,4.0
8516,20.0,6.0,1738.09,24.7,5785.344,2018.0,12.0,4.0
8517,21.0,6.0,1864.361,23.7,6161.195,2018.0,12.0,4.0
8518,22.0,6.0,1915.685,22.7,6211.462,2018.0,12.0,4.0
8519,23.0,6.0,1847.364,22.4,5911.074,2018.0,12.0,4.0
8520,0.0,7.0,1762.349,22.1,5508.919,2018.0,12.0,4.0
8521,1.0,7.0,1653.594,22.1,5118.545,2018.0,12.0,4.0
8522,2.0,7.0,1585.795,21.1,4733.151,2018.0,12.0,4.0
8523,3.0,7.0,1512.887,19.9,4431.651,2018.0,12.0,4.0
8524,4.0,7.0,1496.428,19.2,4252.311,2018.0,12.0,4.0
8525,5.0,7.0,1458.709,20.5,4137.679,2018.0,12.0,4.0
8526,6.0,7.0,1404.531,18.7,3965.863,2018.0,12.0,4.0
8527,7.0,7.0,1363.75,18.9,3828.183,2018.0,12.0,4.0
8528,8.0,7.0,1412.549,20.3,3984.483,2018.0,12.0,4.0
8529,9.0,7.0,1500.923,22.2,4319.611,2018.0,12.0,4.0
8530,10.0,7.0,1596.255,24.0,4666.47,2018.0,12.0,4.0
8531,11.0,7.0,1629.359,24.7,4897.029,2018.0,12.0,4.0
8532,12.0,7.0,1689.857,26.2,5036.881,2018.0,12.0,4.0
8533,13.0,7.0,1696.252,26.8,5175.216,2018.0,12.0,4.0
8534,14.0,7.0,1681.334,27.2,5247.677,2018.0,12.0,4.0
8535,15.0,7.0,1674.288,28.0,5278.016,2018.0,12.0,4.0
8536,16.0,7.0,1685.688,26.5,5312.843,2018.0,12.0,4.0
8537,17.0,7.0,1696.321,26.2,5346.072,2018.0,12.0,4.0
8538,18.0,7.0,1715.036,25.6,5349.894,2018.0,12.0,4.0
8539,19.0,7.0,1678.363,24.7,5302.288,2018.0,12.0,4.0
8540,20.0,7.0,1682.892,24.0,5269.376,2018.0,12.0,4.0
8541,21.0,7.0,1819.706,23.3,5698.024,2018.0,12.0,4.0
8542,22.0,7.0,1874.313,23.0,5867.453,2018.0,12.0,4.0
8543,23.0,7.0,1789.755,22.8,5640.393,2018.0,12.0,4.0
8544,0.0,1.0,1729.737,22.8,5316.784,2018.0,12.0,4.0
8545,1.0,1.0,1653.755,22.5,4945.238,2018.0,12.0,4.0
8546,2.0,1.0,1557.25,22.2,4612.202,2018.0,12.0,4.0
8547,3.0,1.0,1493.946,22.2,4334.907,2018.0,12.0,4.0
8548,4.0,1.0,1431.041,21.9,4147.816,2018.0,12.0,4.0
8549,5.0,1.0,1399.688,20.6,4008.714,2018.0,12.0,4.0
8550,6.0,1.0,1312.987,20.4,3776.285,2018.0,12.0,4.0
8551,7.0,1.0,1252.36,21.4,3606.308,2018.0,12.0,4.0
8552,8.0,1.0,1255.501,22.8,3739.71,2018.0,12.0,4.0
8553,9.0,1.0,1309.437,24.3,3998.106,2018.0,12.0,4.0
8554,10.0,1.0,1400.668,26.3,4307.835,2018.0,12.0,4.0
8555,11.0,1.0,1477.403,26.9,4602.765,2018.0,12.0,4.0
8556,12.0,1.0,1537.511,27.4,4860.285,2018.0,12.0,4.0
8557,13.0,1.0,1612.192,28.0,5136.148,2018.0,12.0,4.0
8558,14.0,1.0,1663.842,29.0,5362.055,2018.0,12.0,4.0
8559,15.0,1.0,1678.71,29.3,5486.374,2018.0,12.0,4.0
8560,16.0,1.0,1674.438,29.5,5565.217,2018.0,12.0,4.0
8561,17.0,1.0,1641.202,29.9,5595.549,2018.0,12.0,4.0
8562,18.0,1.0,1661.745,29.2,5559.39,2018.0,12.0,4.0
8563,19.0,1.0,1657.736,27.9,5469.987,2018.0,12.0,4.0
8564,20.0,1.0,1668.088,27.1,5413.208,2018.0,12.0,4.0
8565,21.0,1.0,1816.898,26.3,5872.26,2018.0,12.0,4.0
8566,22.0,1.0,1904.338,26.3,6264.958,2018.0,12.0,4.0
8567,23.0,1.0,1873.198,26.0,6200.658,2018.0,12.0,4.0
8568,0.0,7.0,1752.52,25.8,5967.818,2018.0,12.0,4.0
8569,1.0,7.0,1691.27,25.1,5623.786,2018.0,12.0,4.0
8570,2.0,7.0,1571.392,24.8,5228.623,2018.0,12.0,4.0
8571,3.0,7.0,1523.7,24.4,4885.521,2018.0,12.0,4.0
8572,4.0,7.0,1464.323,23.8,4639.413,2018.0,12.0,4.0
8573,5.0,7.0,1463.348,22.9,4465.327,2018.0,12.0,4.0
8574,6.0,7.0,1384.014,22.5,4235.201,2018.0,12.0,4.0
8575,7.0,7.0,1334.917,23.1,4125.56,2018.0,12.0,4.0
8576,8.0,7.0,1407.128,24.6,4360.772,2018.0,12.0,4.0
8577,9.0,7.0,1516.086,26.1,4743.705,2018.0,12.0,4.0
8578,10.0,7.0,1643.097,27.4,5139.019,2018.0,12.0,4.0
8579,11.0,7.0,1717.13,28.8,5452.102,2018.0,12.0,4.0
8580,12.0,7.0,1772.466,29.2,5709.289,2018.0,12.0,4.0
8581,13.0,7.0,1831.439,30.4,5965.734,2018.0,12.0,4.0
8582,14.0,7.0,1861.875,30.3,6142.806,2018.0,12.0,4.0
8583,15.0,7.0,1847.212,30.8,6212.215,2018.0,12.0,4.0
8584,16.0,7.0,1792.223,30.6,6253.778,2018.0,12.0,4.0
8585,17.0,7.0,1774.275,30.6,6262.876,2018.0,12.0,4.0
8586,18.0,7.0,1734.88,29.8,6194.572,2018.0,12.0,4.0
8587,19.0,7.0,1657.599,29.0,6066.532,2018.0,12.0,4.0
8588,20.0,7.0,1614.671,27.4,5986.816,2018.0,12.0,4.0
8589,21.0,7.0,1717.607,26.7,6293.526,2018.0,12.0,4.0
8590,22.0,7.0,1718.031,26.1,6149.974,2018.0,12.0,4.0
8591,23.0,7.0,1585.03,25.9,5672.986,2018.0,12.0,4.0
8592,0.0,1.0,1513.354,26.3,5446.594,2018.0,12.0,4.0
8593,1.0,1.0,1454.829,26.4,5226.907,2018.0,12.0,4.0
8594,2.0,1.0,1418.792,25.8,5112.792,2018.0,12.0,4.0
8595,3.0,1.0,1365.33,24.7,5029.702,2018.0,12.0,4.0
8596,4.0,1.0,1311.411,24.0,4889.979,2018.0,12.0,4.0
8597,5.0,1.0,1254.567,23.3,4696.877,2018.0,12.0,4.0
8598,6.0,1.0,1157.96,22.9,4377.405,2018.0,12.0,4.0
8599,7.0,1.0,1092.572,23.4,4109.492,2018.0,12.0,4.0
8600,8.0,1.0,1122.673,24.5,4141.053,2018.0,12.0,4.0
8601,9.0,1.0,1168.557,25.2,4274.496,2018.0,12.0,4.0
8602,10.0,1.0,1233.642,25.9,4469.504,2018.0,12.0,4.0
8603,11.0,1.0,1317.395,27.1,4721.844,2018.0,12.0,4.0
8604,12.0,1.0,1394.121,27.9,4997.735,2018.0,12.0,4.0
8605,13.0,1.0,1450.109,29.1,5211.435,2018.0,12.0,4.0
8606,14.0,1.0,1449.924,29.3,5245.823,2018.0,12.0,4.0
8607,15.0,1.0,1457.962,30.2,5228.702,2018.0,12.0,4.0
8608,16.0,1.0,1483.657,30.8,5294.328,2018.0,12.0,4.0
8609,17.0,1.0,1496.018,30.4,5359.899,2018.0,12.0,4.0
8610,18.0,1.0,1491.224,29.9,5375.856,2018.0,12.0,4.0
8611,19.0,1.0,1466.795,28.9,5347.606,2018.0,12.0,4.0
8612,20.0,1.0,1460.775,27.6,5341.865,2018.0,12.0,4.0
8613,21.0,1.0,1603.355,28.0,5879.621,2018.0,12.0,4.0
8614,22.0,1.0,1719.592,26.7,6434.712,2018.0,12.0,4.0
8615,23.0,1.0,1687.219,26.5,6502.352,2018.0,12.0,4.0
8616,0.0,4.0,1615.832,27.9,6329.691,2018.0,12.0,4.0
8617,1.0,4.0,1525.422,26.6,5960.676,2018.0,12.0,4.0
8618,2.0,4.0,1439.604,25.8,5538.774,2018.0,12.0,4.0
8619,3.0,4.0,1386.008,25.4,5227.847,2018.0,12.0,4.0
8620,4.0,4.0,1361.96,25.0,5026.762,2018.0,12.0,4.0
8621,5.0,4.0,1357.888,24.7,4918.876,2018.0,12.0,4.0
8622,6.0,4.0,1312.671,24.4,4808.808,2018.0,12.0,4.0
8623,7.0,4.0,1321.226,24.6,4946.84,2018.0,12.0,4.0
8624,8.0,4.0,1420.855,25.8,5466.399,2018.0,12.0,4.0
8625,9.0,4.0,1582.409,26.6,6114.552,2018.0,12.0,4.0
8626,10.0,4.0,1729.59,27.2,6700.974,2018.0,12.0,4.0
8627,11.0,4.0,1846.995,28.2,7132.304,2018.0,12.0,4.0
8628,12.0,4.0,1938.836,29.2,7499.592,2018.0,12.0,4.0
8629,13.0,4.0,2003.222,30.7,7795.271,2018.0,12.0,4.0
8630,14.0,4.0,2003.642,31.5,7998.651,2018.0,12.0,4.0
8631,15.0,4.0,2007.026,31.5,8147.444,2018.0,12.0,4.0
8632,16.0,4.0,1999.513,31.2,8182.645,2018.0,12.0,4.0
8633,17.0,4.0,1996.491,31.3,8098.346,2018.0,12.0,4.0
8634,18.0,4.0,1960.065,30.3,7855.525,2018.0,12.0,4.0
8635,19.0,4.0,1885.862,28.8,7474.499,2018.0,12.0,4.0
8636,20.0,4.0,1868.488,27.6,7188.292,2018.0,12.0,4.0
8637,21.0,4.0,1992.774,27.5,7575.442,2018.0,12.0,4.0
8638,22.0,4.0,2099.223,28.2,7944.493,2018.0,12.0,4.0
8639,23.0,4.0,2033.525,28.4,7887.735,2018.0,12.0,4.0
8640,0.0,5.0,1953.974,28.0,7535.423,2018.0,12.0,4.0
8641,1.0,5.0,1814.415,27.6,6991.796,2018.0,12.0,4.0
8642,2.0,5.0,1692.371,26.7,6474.211,2018.0,12.0,4.0
8643,3.0,5.0,1649.922,26.2,6048.393,2018.0,12.0,4.0
8644,4.0,5.0,1612.798,25.6,5797.214,2018.0,12.0,4.0
8645,5.0,5.0,1605.741,25.4,5652.21,2018.0,12.0,4.0
8646,6.0,5.0,1547.449,25.2,5537.884,2018.0,12.0,4.0
8647,7.0,5.0,1489.298,25.2,5501.825,2018.0,12.0,4.0
8648,8.0,5.0,1576.161,25.8,5845.127,2018.0,12.0,4.0
8649,9.0,5.0,1702.42,26.1,6299.35,2018.0,12.0,4.0
8650,10.0,5.0,1767.598,26.2,6696.726,2018.0,12.0,4.0
8651,11.0,5.0,1819.767,27.1,6924.751,2018.0,12.0,4.0
8652,12.0,5.0,1910.552,29.1,7199.644,2018.0,12.0,4.0
8653,13.0,5.0,1920.378,29.6,7477.442,2018.0,12.0,4.0
8654,14.0,5.0,1914.493,29.5,7663.636,2018.0,12.0,4.0
8655,15.0,5.0,1883.338,29.2,7684.273,2018.0,12.0,4.0
8656,16.0,5.0,1913.52,30.4,7732.26,2018.0,12.0,4.0
8657,17.0,5.0,1931.305,30.8,7716.176,2018.0,12.0,4.0
8658,18.0,5.0,1928.417,30.2,7461.182,2018.0,12.0,4.0
8659,19.0,5.0,1880.734,29.6,7195.837,2018.0,12.0,4.0
8660,20.0,5.0,1855.462,29.1,7065.518,2018.0,12.0,4.0
8661,21.0,5.0,1947.802,26.9,7412.007,2018.0,12.0,4.0
8662,22.0,5.0,2040.1,26.1,7773.345,2018.0,12.0,4.0
8663,23.0,5.0,1930.991,25.2,7528.182,2018.0,12.0,4.0
8664,0.0,6.0,1853.773,24.7,7082.938,2018.0,12.0,4.0
8665,1.0,6.0,1756.457,23.9,6571.131,2018.0,12.0,4.0
8666,2.0,6.0,1650.058,23.5,6104.944,2018.0,12.0,4.0
8667,3.0,6.0,1584.157,23.8,5764.399,2018.0,12.0,4.0
8668,4.0,6.0,1545.304,23.8,5545.778,2018.0,12.0,4.0
8669,5.0,6.0,1524.591,23.7,5430.401,2018.0,12.0,4.0
8670,6.0,6.0,1456.425,23.9,5202.992,2018.0,12.0,4.0
8671,7.0,6.0,1426.264,23.6,5172.709,2018.0,12.0,4.0
8672,8.0,6.0,1522.167,25.4,5593.655,2018.0,12.0,4.0
8673,9.0,6.0,1663.41,27.6,6172.931,2018.0,12.0,4.0
8674,10.0,6.0,1731.576,28.3,6711.846,2018.0,12.0,4.0
8675,11.0,6.0,1778.918,28.2,7097.808,2018.0,12.0,4.0
8676,12.0,6.0,1831.423,29.1,7464.997,2018.0,12.0,4.0
8677,13.0,6.0,1858.519,30.4,7800.284,2018.0,12.0,4.0
8678,14.0,6.0,1855.02,29.9,7995.271,2018.0,12.0,4.0
8679,15.0,6.0,1811.953,29.9,8077.048,2018.0,12.0,4.0
8680,16.0,6.0,1800.618,29.7,8060.405,2018.0,12.0,4.0
8681,17.0,6.0,1853.725,29.5,7888.264,2018.0,12.0,4.0
8682,18.0,6.0,1814.673,28.2,7494.748,2018.0,12.0,4.0
8683,19.0,6.0,1780.195,27.4,6953.113,2018.0,12.0,4.0
8684,20.0,6.0,1771.787,26.7,6686.266,2018.0,12.0,4.0
8685,21.0,6.0,1919.486,26.6,6914.323,2018.0,12.0,4.0
8686,22.0,6.0,1966.84,26.9,6990.932,2018.0,12.0,4.0
8687,23.0,6.0,1865.371,26.8,6779.608,2018.0,12.0,4.0
8688,0.0,7.0,1800.54,26.9,6487.029,2018.0,12.0,4.0
8689,1.0,7.0,1703.617,26.7,6144.386,2018.0,12.0,4.0
8690,2.0,7.0,1591.976,25.7,5775.538,2018.0,12.0,4.0
8691,3.0,7.0,1540.102,25.2,5454.177,2018.0,12.0,4.0
8692,4.0,7.0,1499.198,25.1,5247.518,2018.0,12.0,4.0
8693,5.0,7.0,1487.773,24.5,5100.031,2018.0,12.0,4.0
8694,6.0,7.0,1411.788,24.3,4907.608,2018.0,12.0,4.0
8695,7.0,7.0,1340.044,25.1,4715.949,2018.0,12.0,4.0
8696,8.0,7.0,1351.378,22.9,4822.897,2018.0,12.0,4.0
8697,9.0,7.0,1422.493,21.2,4666.34,2018.0,12.0,4.0
8698,10.0,7.0,1526.518,22.4,4793.847,2018.0,12.0,4.0
8699,11.0,7.0,1585.754,23.6,5037.26,2018.0,12.0,4.0
8700,12.0,7.0,1641.302,25.6,5251.412,2018.0,12.0,4.0
8701,13.0,7.0,1663.876,26.8,5520.636,2018.0,12.0,4.0
8702,14.0,7.0,1682.9,27.8,5745.983,2018.0,12.0,4.0
8703,15.0,7.0,1668.684,29.0,6008.759,2018.0,12.0,4.0
8704,16.0,7.0,1676.699,29.6,6157.479,2018.0,12.0,4.0
8705,17.0,7.0,1670.098,30.2,6262.924,2018.0,12.0,4.0
8706,18.0,7.0,1715.891,30.0,6324.195,2018.0,12.0,4.0
8707,19.0,7.0,1695.012,29.7,6265.933,2018.0,12.0,4.0
8708,20.0,7.0,1725.548,29.4,6280.099,2018.0,12.0,4.0
8709,21.0,7.0,1902.551,28.4,6800.298,2018.0,12.0,4.0
8710,22.0,7.0,1956.234,28.9,7203.582,2018.0,12.0,4.0
8711,23.0,7.0,1886.334,28.8,7118.353,2018.0,12.0,4.0
8712,0.0,1.0,1775.371,28.2,6817.744,2018.0,12.0,4.0
8713,1.0,1.0,1645.268,27.8,6499.369,2018.0,12.0,4.0
8714,2.0,1.0,1514.981,27.6,6088.737,2018.0,12.0,4.0
8715,3.0,1.0,1344.541,20.1,5088.948,2018.0,12.0,4.0
8716,4.0,1.0,1273.898,19.2,4390.196,2018.0,12.0,4.0
8717,5.0,1.0,1249.193,19.4,4205.372,2018.0,12.0,4.0
8718,6.0,1.0,1171.96,19.6,4075.538,2018.0,12.0,4.0
8719,7.0,1.0,1117.815,19.7,3785.315,2018.0,12.0,4.0
8720,8.0,1.0,1130.218,19.8,3734.661,2018.0,12.0,4.0
8721,9.0,1.0,1194.711,19.8,3773.765,2018.0,12.0,4.0
8722,10.0,1.0,1244.924,20.2,3878.401,2018.0,12.0,4.0
8723,11.0,1.0,1314.215,21.6,4004.099,2018.0,12.0,4.0
8724,12.0,1.0,1367.504,24.2,4133.031,2018.0,12.0,4.0
8725,13.0,1.0,1400.409,25.4,4301.615,2018.0,12.0,4.0
8726,14.0,1.0,1413.621,26.6,4438.215,2018.0,12.0,4.0
8727,15.0,1.0,1397.62,27.0,4479.625,2018.0,12.0,4.0
8728,16.0,1.0,1417.744,27.4,4544.372,2018.0,12.0,4.0
8729,17.0,1.0,1428.514,27.6,4622.844,2018.0,12.0,4.0
8730,18.0,1.0,1454.094,26.6,4671.71,2018.0,12.0,4.0
8731,19.0,1.0,1454.01,25.4,4687.077,2018.0,12.0,4.0
8732,20.0,1.0,1494.254,24.3,4706.844,2018.0,12.0,4.0
8733,21.0,1.0,1653.799,23.1,5145.503,2018.0,12.0,4.0
8734,22.0,1.0,1757.833,23.4,5478.196,2018.0,12.0,4.0
8735,23.0,1.0,1720.715,23.2,5326.593,2018.0,12.0,4.0
8736,0.0,7.0,1636.145,22.4,5047.568,2018.0,12.0,4.0
8737,1.0,7.0,1533.646,21.6,4708.186,2018.0,12.0,4.0
8738,2.0,7.0,1461.051,21.4,4381.464,2018.0,12.0,4.0
8739,3.0,7.0,1399.748,21.0,4128.104,2018.0,12.0,4.0
8740,4.0,7.0,1363.007,20.7,3923.544,2018.0,12.0,4.0
8741,5.0,7.0,1335.831,20.6,3826.56,2018.0,12.0,4.0
8742,6.0,7.0,1256.444,20.2,3680.158,2018.0,12.0,4.0
8743,7.0,7.0,1213.71,21.1,3562.643,2018.0,12.0,4.0
8744,8.0,7.0,1257.324,22.6,3757.105,2018.0,12.0,4.0
8745,9.0,7.0,1375.371,23.5,4083.833,2018.0,12.0,4.0
8746,10.0,7.0,1492.184,23.9,4401.721,2018.0,12.0,4.0
8747,11.0,7.0,1560.967,23.9,4604.833,2018.0,12.0,4.0
8748,12.0,7.0,1599.969,24.4,4752.334,2018.0,12.0,4.0
8749,13.0,7.0,1618.899,25.2,4833.128,2018.0,12.0,4.0
8750,14.0,7.0,1637.219,25.4,4887.783,2018.0,12.0,4.0
8751,15.0,7.0,1613.611,26.2,4899.607,2018.0,12.0,4.0
8752,16.0,7.0,1570.292,26.3,4938.863,2018.0,12.0,4.0
8753,17.0,7.0,1564.971,26.9,4993.462,2018.0,12.0,4.0
8754,18.0,7.0,1554.711,26.5,5033.957,2018.0,12.0,4.0
8755,19.0,7.0,1524.336,26.1,5041.459,2018.0,12.0,4.0
8756,20.0,7.0,1542.538,25.0,5089.018,2018.0,12.0,4.0
8757,21.0,7.0,1666.171,24.1,5513.499,2018.0,12.0,4.0
8758,22.0,7.0,1662.214,24.1,5493.549,2018.0,12.0,4.0
8759,23.0,7.0,1554.414,24.7,5091.421,2018.0,12.0,4.0
8760,0.0,1.0,1479.394,24.9,4892.167,2019.0,1.0,1.0
8761,1.0,1.0,1382.804,25.3,4689.614,2019.0,1.0,1.0
8762,2.0,1.0,1354.851,25.3,4631.331,2019.0,1.0,1.0
8763,3.0,1.0,1309.606,24.9,4551.604,2019.0,1.0,1.0
8764,4.0,1.0,1259.677,24.2,4424.221,2019.0,1.0,1.0
8765,5.0,1.0,1220.332,24.0,4293.404,2019.0,1.0,1.0
8766,6.0,1.0,1146.462,23.6,4086.688,2019.0,1.0,1.0
8767,7.0,1.0,1054.673,23.9,3812.91,2019.0,1.0,1.0
8768,8.0,1.0,1491.5015217391303,24.8,3844.694,2019.0,1.0,1.0
8769,9.0,1.0,1062.44,25.8,3991.405,2019.0,1.0,1.0
8770,10.0,1.0,1116.615,27.2,4205.07,2019.0,1.0,1.0
8771,11.0,1.0,1200.627,27.8,4547.558,2019.0,1.0,1.0
8772,12.0,1.0,1291.794,29.0,4924.546,2019.0,1.0,1.0
8773,13.0,1.0,1386.911,30.6,5276.639,2019.0,1.0,1.0
8774,14.0,1.0,1423.14,30.7,5592.34,2019.0,1.0,1.0
8775,15.0,1.0,1443.164,31.2,5701.234,2019.0,1.0,1.0
8776,16.0,1.0,1463.092,32.7,5849.948,2019.0,1.0,1.0
8777,17.0,1.0,1445.488,32.1,6005.681,2019.0,1.0,1.0
8778,18.0,1.0,1430.067,29.5,5902.021,2019.0,1.0,1.0
8779,19.0,1.0,1439.938,29.6,5881.629,2019.0,1.0,1.0
8780,20.0,1.0,1453.739,29.2,5976.281,2019.0,1.0,1.0
8781,21.0,1.0,1563.604,28.7,6506.671,2019.0,1.0,1.0
8782,22.0,1.0,1692.91,28.7,7014.924,2019.0,1.0,1.0
8783,23.0,1.0,1680.597,28.6,7066.762,2019.0,1.0,1.0
8784,0.0,4.0,1625.431,27.9,6818.324,2019.0,1.0,1.0
8785,1.0,4.0,1534.796,27.5,6378.979,2019.0,1.0,1.0
8786,2.0,4.0,1457.804,27.1,5937.968,2019.0,1.0,1.0
8787,3.0,4.0,1400.901,26.9,5587.545,2019.0,1.0,1.0
8788,4.0,4.0,1368.919,26.6,5372.047,2019.0,1.0,1.0
8789,5.0,4.0,1374.156,26.2,5249.671,2019.0,1.0,1.0
8790,6.0,4.0,1343.071,26.1,5183.835,2019.0,1.0,1.0
8791,7.0,4.0,1299.694,26.3,5220.861,2019.0,1.0,1.0
8792,8.0,4.0,1394.201,27.4,5688.25,2019.0,1.0,1.0
8793,9.0,4.0,1576.109,28.2,6302.354,2019.0,1.0,1.0
8794,10.0,4.0,1713.469,29.0,6851.537,2019.0,1.0,1.0
8795,11.0,4.0,1764.354,30.3,7292.687,2019.0,1.0,1.0
8796,12.0,4.0,1869.777,32.1,7772.218,2019.0,1.0,1.0
8797,13.0,4.0,1877.012,30.8,8007.272,2019.0,1.0,1.0
8798,14.0,4.0,1825.41,25.2,7523.174,2019.0,1.0,1.0
8799,15.0,4.0,1805.102,25.0,7187.42,2019.0,1.0,1.0
8800,16.0,4.0,1809.008,25.1,6967.643,2019.0,1.0,1.0
8801,17.0,4.0,1816.546,25.0,6826.657,2019.0,1.0,1.0
8802,18.0,4.0,1805.492,24.8,6650.643,2019.0,1.0,1.0
8803,19.0,4.0,1806.249,24.6,6479.007,2019.0,1.0,1.0
8804,20.0,4.0,1800.334,24.3,6514.568,2019.0,1.0,1.0
8805,21.0,4.0,1895.19,24.4,6778.512,2019.0,1.0,1.0
8806,22.0,4.0,1957.941,24.6,6853.351,2019.0,1.0,1.0
8807,23.0,4.0,1879.113,24.6,6538.096,2019.0,1.0,1.0
8808,0.0,5.0,1776.302,24.0,6087.816,2019.0,1.0,1.0
8809,1.0,5.0,1653.208,22.2,5426.428,2019.0,1.0,1.0
8810,2.0,5.0,1524.198,21.2,4831.374,2019.0,1.0,1.0
8811,3.0,5.0,1461.905,20.0,4492.933,2019.0,1.0,1.0
8812,4.0,5.0,1440.422,19.2,4274.029,2019.0,1.0,1.0
8813,5.0,5.0,1426.77,18.4,4160.444,2019.0,1.0,1.0
8814,6.0,5.0,1364.967,17.5,4099.095,2019.0,1.0,1.0
8815,7.0,5.0,1312.898,17.4,4048.684,2019.0,1.0,1.0
8816,8.0,5.0,1387.096,17.6,4345.478,2019.0,1.0,1.0
8817,9.0,5.0,1494.785,17.8,4677.741,2019.0,1.0,1.0
8818,10.0,5.0,1579.227,19.5,4934.614,2019.0,1.0,1.0
8819,11.0,5.0,1615.348,22.1,5127.903,2019.0,1.0,1.0
8820,12.0,5.0,1666.389,23.2,5310.726,2019.0,1.0,1.0
8821,13.0,5.0,1684.881,24.8,5432.825,2019.0,1.0,1.0
8822,14.0,5.0,1684.574,24.6,5527.241,2019.0,1.0,1.0
8823,15.0,5.0,1638.755,25.9,5561.911,2019.0,1.0,1.0
8824,16.0,5.0,1620.683,26.1,5552.864,2019.0,1.0,1.0
8825,17.0,5.0,1646.57,23.8,5524.869,2019.0,1.0,1.0
8826,18.0,5.0,1654.981,23.7,5446.398,2019.0,1.0,1.0
8827,19.0,5.0,1668.319,22.7,5282.444,2019.0,1.0,1.0
